zip;;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
50735;;Schmiedegasse;9;49;20;58;Weidenpesch;50506;16;;
50739;;Schmiedegasse;101;157;158;162;Mauenheim;50201;16;;
50769;;Schmiedhofsweg;1;5;2;6;FÃ¼hlingen;60202;16;;
50935;;Schmitburgstr.;1;17;4;10;SÃ¼lz;30234;14;;
51143;;Schmittgasse;1;17;2;58;ZÃ¼ndorf;71405;17;;
51143;;Schmittgasse;35;73;;;ZÃ¼ndorf;71406;17;;
51143;;Schmittgasse;;;60;66;ZÃ¼ndorf;71407;17;;
51143;;Schmittgasse;83;131;74;106;ZÃ¼ndorf;71403;17;;
51143;;Schmittgasse;;;108;254;ZÃ¼ndorf;71404;17;;
51143;;Schmittgasse;133;141;;;ZÃ¼ndorf;71401;17;;
51143;;Schmittgasse;143;217;;;ZÃ¼ndorf;71404;17;;
50935;;Schmittmannstr.;1;15;4;26;Lindenthal;30318;14;;
50765;;Schneebergstr.;1;73;2;78;Blumenberg;61001;16;;
51061;;SchneeglÃ¶ckchenweg;1;27;2;26;HÃ¶henhaus;90612;19;;
51067;;Schneewittchenweg;1;17;2;18;Holweide;90401;19;;
50997;;Schneewittchenweg(Rondorf);1;11;;;Rondorf;20607;13;;
50733;;Schneider-Clauss-Str.;15;25;12;14;Nippes;50123;15;;
50858;;Schneider-Clauss-Str.(Junkersdorf);1;7;4;20;Junkersdorf;30608;14;;
51067;;Schnellweider Str.;7;117;4;128;Holweide;90403;19;;
51143;;Schneppenweg;1;31;2;30;Langel;71501;17;;
50676;;Schnurgasse;27;39d;2;;Altstadt/SÃ¼d;10102;13;;
50676;;Schnurgasse;43;49;74;76;Altstadt/SÃ¼d;10107;13;;
50829;;SchÃ¶nbergweg;1;11;12;14;BocklemÃ¼nd/Mengenich;40504;15;;
51149;;SchÃ¶ne Aussicht;1;5;2;6;Westhoven;70204;17;;
51109;;SchÃ¶nenberger Str.;1;15;2;12;BrÃ¼ck;80705;17;;
50968;;SchÃ¶nhauser Str.;;;0;;Bayenthal;20102;13;;
50968;;SchÃ¶nhauser Str.;;;2;16;Bayenthal;20101;13;;
50968;;SchÃ¶nhauser Str.;3b;67;40;64;Bayenthal;20102;13;;
51063;;SchÃ¶nrather Str.;1;7;;;MÃ¼lheim;90121;19;;
51063;;SchÃ¶nrather Str.;167a;171;;;MÃ¼lheim;90123;19;;
50825;;SchÃ¶nsteinstr.;1;63;10;28;Ehrenfeld;40118;15;;
51147;;Schopenhauerstr.;1;15;2;18;Grengel;70901;17;;
51109;;SchÃ¶sslerstr.;1;11;2;22;BrÃ¼ck;80701;17;;
51105;;Schreberstr.;5;9;2;24;Poll;70104;17;;
51143;;Schrogenweg;;;2;18;Langel;71501;17;;
51143;;Schrogenweg;3;21;;;Langel;71502;17;;
51145;;Schubertstr.(Eil);1;23;;;Eil;70505;17;;
51145;;Schubertstr.(Eil);;;2;74;Eil;70506;17;;
50858;;Schubertstr.(Junkersdorf);3;17;2;12;Junkersdorf;30608;14;;
50999;;Schubertstr.(Rodenkirchen);1;7;2;8;Rodenkirchen;20814;13;;
51105;;Schulpfad;13;15;12;36;Poll;70107;17;;
51103;;Schulstr.;1;51;6;44;HÃ¶henberg;80402;18;;
50767;;Schulstr.(Pesch);1;75;4;16a;Pesch;60608;16;;
50767;;Schulstr.(Pesch);77;173;20;26;Pesch;60607;16;;
51145;;Schulstr.(Eil);1;29;4;28;Eil;70506;17;;
50859;;Schulstr.(Weiden);5;61;2;50;Weiden;30709;14;;
50997;;Schulstr.(Meschenich);1;15;2;14;Meschenich;21301;13;;
50968;;Schulze-Delitzsch-Str.;1;99;2;108;Raderthal;20404;13;;
50829;;Schumacherring;11;41;2;42;BocklemÃ¼nd/Mengenich;40505;15;;
50829;;Schumacherring;;;60;70;BocklemÃ¼nd/Mengenich;40507;15;;
50931;;Schumannstr.;7;25;2;22;Lindenthal;30310;14;;
51063;;SchÃ¼tzenhofstr.;1;15;2;22;MÃ¼lheim;90119;19;;
51147;;SchÃ¼tzenstr.;71;77;;;Wahnheide;71002;17;;
50858;;SchÃ¼tzenweg;1;3;2;8;Weiden;30704;14;;
50996;;SchÃ¼tzstr.;1;11;2;54;Rodenkirchen;20810;13;;
50996;;Schwabenstr.;1;11;2;10;Rodenkirchen;20803;13;;
51067;;Schwabstr.;1;19;4;32;Holweide;90404;19;;
50968;;Schwadorfer Str.;;;14;24;Raderthal;20401;13;;
50969;;Schwalbacher Str.;3;59;2;60;Zollstock;20501;13;;
50667;;Schwalbengasse;1;9;2;46;Altstadt/Nord;10302;18;;
51103;;Schwarzburger Str.;1;3;;;HÃ¶henberg;80403;18;;
51149;;Schwarzer Weg;;;2;;Gremberghoven;70401;17;;
50999;;Schwarzerlenweg;3;91;2;50;SÃ¼rth;21007;13;;
51067;;Schwedenweg;1;13;2;14;Holweide;90409;19;;
51069;;Schweidnitzer Str.;13;29;12;28;DÃ¼nnwald;90703;19;;
51067;;Schweinheimer Str.;7;95;2;66;Holweide;90403;19;;
51109;;Schwelmer Weg;29;41;4;28;Merheim;80604;17;;
50733;;Schwerinstr.;1;39;2;64;Nippes;50118;15;;
50667;;Schwertnergasse;1;;;;Altstadt/Nord;10302;18;;
51143;;Schwester-Firma-Weg;;;2;8;ZÃ¼ndorf;71407;17;;
50999;;Schwesternheimat;;;0;;Rodenkirchen;20814;13;;
51107;;Schwetzinger Str.;1;37;2;56;Ostheim;80504;18;;
50933;;Schwindstr.;1;;2;10;MÃ¼ngersdorf;30504;14;;
51063;;Schwyzer Klause;1;7;2;24;MÃ¼lheim;90122;19;;
50735;;Sebastianstr.;1;43;8;48;Niehl;50414;16;;
50735;;Sebastianstr.;71;167;;;Niehl;50401;16;;
50735;;Sebastianstr.;;;72;88;Niehl;50402;16;;
50735;;Sebastianstr.;;;94;170;Niehl;50401;16;;
50735;;Sebastianstr.;173;229;184;228;Niehl;50403;16;;
50767;;Sebastianusstr.;1;45;2;16;Pesch;60603;16;;
50968;;Sechtemer Str.;1;5;2;12;Raderberg;20302;13;;
50733;;Sechzigstr.;1;5;2;6;Nippes;50104;15;;
50733;;Sechzigstr.;13a;135;10;226;Nippes;50103;15;;
50668;;Sedanstr.;9;39;2;18;Neustadt/Nord;10423;18;;
50829;;Seeadlerweg;1;11;6;8;Vogelsang;40406;15;;
50733;;Seekabelstr.;9;41;8;28;Nippes;50118;15;;
51069;;Seelsheider Weg;;;2;26;DÃ¼nnwald;90708;19;;
50769;;Seerosenweg;1;7;2;12;Seeberg;60301;16;;
50827;;SegmÃ¼llerstr.;1;3;2;12;Bickendorf;40306;15;;
51105;;Seidelstr.;;;2;12;Poll;70103;17;;
51063;;Seidenstr.;1;27;2;36;MÃ¼lheim;90115;19;;
50667;;SeidmacherinnengÃ¤ÃŸchen;1;5;2;;Altstadt/Nord;10304;18;;
51147;;Seitengasse;;;8;;Lind;71201;17;;
50859;;SeithÃ¼merstr.;1;25;2;18;LÃ¶venich;30809;14;;
51107;;Selbachweg;1;11;2;14;Rath/Heumar;80804;17;;
51105;;Seligenthaler Str.;;;2;8;Humboldt/Gremberg;80107;18;;
51105;;Seligenthaler Str.;9;;;;Humboldt/Gremberg;80106;18;;
50859;;Selma-LagerlÃ¶f-Str.;1;77;2;60;Weiden;30706;14;;
51061;;Semmelweisstr.;1;111;2;24;Flittard;90904;19;;
51061;;Semmelweisstr.;113;167;28;80;Flittard;90905;19;;
50767;;Semmelweisstr.(Pesch);1;33;2;112;Pesch;60602;16;;
50825;;Senefelderstr.;1;17;4;96;Ehrenfeld;40122;15;;
50769;;Senfweg;11;;0;14;Worringen;61206;16;;
51061;;Sengbachweg;1;17;2;14;HÃ¶henhaus;90601;19;;
51107;;Sengerweg;1;51;;;Rath/Heumar;80809;17;;
51107;;Sengerweg;;;4;54;Rath/Heumar;80808;17;;
50999;;Seniorenweg;1;17;8;;SÃ¼rth;21006;13;;
51067;;Senistr.;1;25;2;10;Holweide;90408;19;;
50668;;Servasgasse;7;;;;Altstadt/Nord;10307;18;;
51109;;Servatiusstr.;1;45;4;50;Ostheim;80507;18;;
51109;;Servatiusstr.;47;73;52;88;Ostheim;80501;18;;
51109;;Servatiusstr.;133;163;;;Merheim;80606;17;;
50997;;Servatiusstr.(Immendorf);45;55;46;48;Immendorf;21201;13;;
50997;;Sesamstr.;;;2;18;Rondorf;20607;13;;
50678;;Severinskirchplatz;;;2;12;Altstadt/SÃ¼d;10111;13;;
50678;;Severinskloster;3;13;2;12;Altstadt/SÃ¼d;10111;13;;
50678;;SeverinsmÃ¼hlengasse;1;3;2;6;Altstadt/SÃ¼d;10112;13;;
50678;;Severinstr.;1;61;2;52c;Altstadt/SÃ¼d;10111;13;;
50678;;Severinstr.;63;99;54a;112;Altstadt/SÃ¼d;10110;13;;
50678;;Severinstr.;107;193;116;162a;Altstadt/SÃ¼d;10108;13;;
50676;;Severinstr.;199;241;190;232;Altstadt/SÃ¼d;10101;13;;
51145;;Severinstr.(Urbach);5;9;2;18;Urbach;70708;17;;
51145;;Severinstr.(Urbach);11;15;20;24;Urbach;70709;17;;
50678;;Severinswall;3;39;2;28;Altstadt/SÃ¼d;10112;13;;
50678;;Severinswall;41;53;38;54;Altstadt/SÃ¼d;10113;13;;
50859;;Severinusstr.;1;21;6;24;LÃ¶venich;30803;14;;
50737;;Seydlitzstr.;1;9;2;10;Weidenpesch;50501;16;;
50678;;Seyengasse;1;9;2;;Altstadt/SÃ¼d;10109;13;;
51107;;Sibeliusstr.;1;63;2;32;Vingst;80301;18;;
50859;;Sibilla-Sester-Str.;3;9;2;48;Widdersdorf;30902;14;;
50969;;Sibille-Hartmann-Str.;1;;;;Zollstock;20509;13;;
50969;;Sibille-Hartmann-Str.;;;8;;Zollstock;20507;13;;
50733;;Siebachstr.;13;59;4;50;Nippes;50104;15;;
50733;;Siebachstr.;61;121;54;106;Nippes;50108;15;;
50939;;Siebengebirgsallee;1;45;2;44;Klettenberg;30109;14;;
50939;;Siebengebirgsallee;51;67;52;70;Klettenberg;30106;14;;
50939;;Siebengebirgsallee;71;95;72;84;Klettenberg;30107;14;;
50939;;Siebengebirgsallee;99;105;86;102a;Klettenberg;30104;14;;
50939;;Siebengebirgsallee;107;147;104;188;Klettenberg;30102;14;;
50939;;Siebengebirgsallee;149;177a;;;Klettenberg;30103;14;;
50939;;Siebengebirgsallee;179;193;;;Klettenberg;30102;14;;
51147;;Siebengebirgsallee(Wahn);3;57;6;50;Wahn;71105;17;;
50997;;Siebengebirgsstr.;1;7;4;10;Meschenich;21301;13;;
51067;;Siebenrabengasse;1;15;;;Holweide;90401;19;;
51067;;SiebenschÃ¶nweg;7;13;;;Holweide;90404;19;;
50997;;Sieben-Schwaben-Weg;1;9;2;22;Rondorf;20607;13;;
50735;;Sieboldstr.;1;15;4;22;Riehl;50303;16;;
50679;;Siegburger Str.;15;91;;;Deutz;10504;18;;
50679;;Siegburger Str.;93;171;;;Deutz;10511;18;;
50679;;Siegburger Str.;179;241;108;124a;Deutz;10512;18;;
51105;;Siegburger Str.;243;317;232;276;Poll;70104;17;;
51105;;Siegburger Str.;;;278;284;Poll;70103;17;;
51105;;Siegburger Str.;319;371;296a;382;Poll;70102;17;;
51105;;Siegburger Str.;383;533;396;522;Poll;70107;17;;
51105;;Siegburger Str.;535;539;;;Poll;70109;17;;
51109;;Siegener Str.;1;35;4;36;Merheim;80606;17;;
50859;;Siegershof;1;13;2;14a;Weiden;30707;14;;
50679;;Siegesstr.;1;5a;6;44;Deutz;10502;18;;
50678;;Siegfriedstr.;1;17;2;10;Neustadt/SÃ¼d	;10207;13;;
51147;;Siegfriedstr.(Wahnheide);5;25;2;34;Wahnheide;71007;17;;
50996;;Siegfriedstr.(Rodenkirchen);3;15;2;28;Rodenkirchen;20808;13;;
51147;;Sieglarer Str.(Lind);1;51;2;30;Lind;71203;17;;
50739;;Siegmundstr.;1;21;2;16;Mauenheim;50204;16;;
51149;;Siegstr.(Ensen);1;7;2;18;Ensen;70303;17;;
50859;;Siegstr.(LÃ¶venich);1;43;2;56;LÃ¶venich;30801;14;;
50996;;Siegstr.(Rodenkirchen);1;33;4;40;Rodenkirchen;20810;13;;
50996;;Siegstr.(Rodenkirchen);39;71;44;54;Rodenkirchen;20811;13;;
50935;;Sielsdorfer Str.;1;33;;;Lindenthal;30316;14;;
50935;;Sielsdorfer Str.;;;2;20;Lindenthal;30317;14;;
50825;;Siemensstr.;1;17;2;26;Neuehrenfeld;40211;15;;
50825;;Siemensstr.;25;55;32;64;Neuehrenfeld;40210;15;;
51145;;Siemensstr.(Porz);1;11;2;52;Porz;70601;17;;
50767;;Siershahner Weg;1;15;;;Heimersdorf;60402;16;;
51103;;Sieversstr.;1;41;4;36;Kalk;80209;18;;
50935;;Sigmaringer Str.;3;17;2;18;Lindenthal;30317;14;;
51103;;Sigrid-Undset-Str.;1;9;2;18;Vingst;80304;18;;
51061;;Sigwinstr.;5;111;2;128;HÃ¶henhaus;90610;19;;
51061;;Sigwinstr.;117;183;130;190;HÃ¶henhaus;90611;19;;
50858;;Silberahornweg;1;7;2;24;Junkersdorf;30606;14;;
50829;;SilbermÃ¶wenweg;1;37;2;90;Vogelsang;40406;15;;
50827;;Silcherstr.;1;31;2;22;Bickendorf;40312;15;;
51065;;Silesiusstr.;1;15;2;82;Buchheim;90307;19;;
50999;;Silkestr.;3;25;2;16;WeiÃŸ;20906;13;;
50678;;Silvanstr.;1;23;2;4;Altstadt/SÃ¼d;10112;13;;
50825;;Simarplatz;1;21;2;22;Neuehrenfeld;40213;15;;
50935;;Simmerer Str.;1;49;2;62;SÃ¼lz;30233;14;;
50733;;Simon-Meister-Str.;1;19;2;18;Nippes;50111;15;;
50733;;Simon-Meister-Str.;19d;33;24;46;Nippes;50112;15;;
50737;;Simonskaul;1;77;4;86;Weidenpesch;50509;16;;
50823;;Simrockstr.;1;47;2;38;Ehrenfeld;40107;15;;
50823;;Simrockstr.;51;91;56;74;Ehrenfeld;40116;15;;
51105;;Singhofener Str.;1;11;2;8;Humboldt/Gremberg;80104;18;;
50769;;Sinnersdorfer Str.;67;199;46;196;Roggendorf/Thenhoven;61102;16;;
50829;;Sintherer Str.;1;39;4;56;BocklemÃ¼nd/Mengenich;40503;15;;
50968;;Sinziger Str.;1;41;2;20;Marienburg;20204;13;;
50968;;Sinziger Str.;43;45;;;Raderthal;20401;13;;
50735;;Slabystr.;3;;;;Riehl;50309;16;;
50735;;Slabystr.;;;20;28;Riehl;50310;16;;
51109;;Soester Str.;1;15;2;16;Merheim;80603;17;;
50767;;Soldiner Str.;27;69;42;68a;Lindweiler;60502;16;;
51103;;Solinger Str.;1;;2;14;Kalk;80201;18;;
51145;;Solinger Str.(Porz);21;31;22;30a;Eil;70508;17;;
51063;;Solothurner Weg;1;7;2;38;MÃ¼lheim;90123;19;;
50823;;SÃ¶mmeringstr.;7;81;2;82;Ehrenfeld;40105;15;;
51065;;Sonderburger Str.;1;;;;MÃ¼lheim;90107;19;;
51065;;Sonderburger Str.;37;65;;;MÃ¼lheim;90109;19;;
51061;;Sonnenblumenweg;1;19;2;20;HÃ¶henhaus;90613;19;;
50999;;Sonnenblumenweg(SÃ¼rth);1;19;10;;SÃ¼rth;21009;13;;
51063;;Sonnenscheinstr.;1;3;2;8;MÃ¼lheim;90102;19;;
51061;;Sonnenweg;1;19;2;20;HÃ¶henhaus;90609;19;;
50968;;Sooneckstr.;1;3b;2;12;Raderberg;20301;13;;
51149;;Sophienstr.;;;2;30;Westhoven;70205;17;;
51143;;Spargelweg;1;35;2;14;Langel;71503;17;;
50735;;Spechtstr.;1;23;2;16;Niehl;50413;16;;
50937;;Speestr.;3;11;2;14;SÃ¼lz;30225;14;;
51061;;Spemannstr.;11;21;12;42;Flittard;90907;19;;
50829;;Spenrather Weg;;;98;;BocklemÃ¼nd/Mengenich;40501;15;;
50829;;Sperberweg;1;39;2;38;Vogelsang;40404;15;;
50858;;Sperberweg(Junkersdorf);3;31;2;10;Junkersdorf;30605;14;;
50997;;Sperberweg(Rondorf);5;79;2;28;Rondorf;20605;13;;
50829;;Sperlingsweg;1;33;2;48;Vogelsang;40403;15;;
50739;;Speyerer Str.;1;55;2;46;BilderstÃ¶ckchen;50703;15;;
50672;;Spichernstr.;;;2;24;Neustadt/Nord;10407;18;;
50672;;Spichernstr.;55;75;26;54;Neustadt/Nord;10410;18;;
50678;;Spielmannsgasse;;;2;14;Altstadt/SÃ¼d;10108;13;;
50670;;Spiesergasse;1;15;4;20;Altstadt/Nord;10314;18;;
50676;;SpinnmÃ¼hlengasse;3;9;;;Altstadt/SÃ¼d;10119;13;;
50859;;Spitzangerweg;1;67;;;LÃ¶venich;30806;14;;
50859;;Spitzangerweg;;;4;20;LÃ¶venich;30805;14;;
50859;;Spitzangerweg;;;22;54;LÃ¶venich;30806;14;;
50933;;Spitzwegstr.;1;7;2;16;MÃ¼ngersdorf;30504;14;;
50769;;Spoerkelhof;1;7;4;6;Merkenich;60103;16;;
50769;;Spoerkelhof;9;;;;Merkenich;60105;16;;
50667;;Sporergasse;1;19;2;;Altstadt/Nord;10304;18;;
51147;;Sportplatzstr.;3;97;2;76;Wahnheide;71005;17;;
51147;;Sportplatzstr.;107;145;84;;Wahnheide;71002;17;;
50737;;Sportstr.;1;19;2;26;Weidenpesch;50503;16;;
50765;;Spreeweg;;;2;16;Chorweiler;60905;16;;
50735;;Sprengelstr.;1;15;;;Riehl;50307;16;;
50735;;Sprengelstr.;;;2;4;Riehl;50308;16;;
50735;;Sprengelstr.;;;8;16;Riehl;50307;16;;
51147;;St.-Ã„gidius-Str.;1;3;;;Wahn;71101;17;;
51147;;St.-Ã„gidius-Str.;11;21;2;26;Wahn;71102;17;;
51147;;St.-Ã„gidius-Str.;27;71;30;56;Wahn;71104;17;;
51147;;St.-Anno-Str.;1;29;4;18;Grengel;70903;17;;
50667;;St.-Apern-Str.;7;15;2;70;Altstadt/Nord;10303;18;;
50859;;St.-Georg-Str.;1;35;2;34;LÃ¶venich;30807;14;;
51149;;St.-Laurentius-Str.;1;;4;;Ensen;70302;17;;
50735;;St.-Leonardus-Str.;1;11;;;Niehl;50404;16;;
51143;;St.-Martin-Str.;1;47;;;ZÃ¼ndorf;71402;17;;
51143;;St.-Martin-Str.;;;4;38;ZÃ¼ndorf;71401;17;;
51143;;St.-Michael-Str.;1;15;2;20;ZÃ¼ndorf;71408;17;;
51145;;St.-Rochus-Str.;3;19a;4;16a;Eil;70505;17;;
51145;;St.-Rochus-Str.;21;41;22;34;Eil;70503;17;;
51147;;St.-Sebastianus-Str.;1;13;;;Wahn;71105;17;;
51147;;St.-Sebastianus-Str.;;;10;;Wahn;71103;17;;
50769;;St.-TÃ¶nnis-Str.;1a;149;4;146;Worringen;61206;16;;
50769;;St.-TÃ¶nnis-Str.;151;201;148;208;Worringen;61201;16;;
50933;;St.-Vither-Str.;1;11;4;16;Braunsfeld;30401;14;;
51107;;Stachelsweg;1;15a;2;18;Rath/Heumar;80803;17;;
51107;;Stachelsweg;17;57;20;32;Rath/Heumar;80804;17;;
50935;;Stadtwald;;;2;;Lindenthal;30319;14;;
50935;;StadtwaldgÃ¼rtel;1;49;;;Lindenthal;30321;14;;
50931;;StadtwaldgÃ¼rtel;;;2;44b;Lindenthal;30321;14;;
50931;;StadtwaldgÃ¼rtel;;;46;74;Lindenthal;30324;14;;
50935;;StadtwaldgÃ¼rtel;57;89;;;Lindenthal;30324;14;;
51145;;Staelsweg;3;;2;30;Urbach;70707;17;;
50765;;Staffelsbergstr.;1;55;;;Blumenberg;61002;16;;
50765;;Staffelsbergstr.;;;2;108;Blumenberg;61004;16;;
50968;;Stahleckstr.;1;13;2;14;Raderberg;20301;13;;
51143;;Stahlsweg;1;21;2;8;ZÃ¼ndorf;71401;17;;
50769;;Stallagsbergweg;;;2;4;FÃ¼hlingen;60201;16;;
50767;;Stallagsweg;101;127;116;140;Heimersdorf;60401;16;;
50767;;Stallagsweg;129;211;146;152;Heimersdorf;60403;16;;
50767;;Stallagsweg;;;156;;Heimersdorf;60402;16;;
50767;;Stallagsweg;;;178;188;Heimersdorf;60403;16;;
51061;;Stammheimer Deichweg;1;45;2;10;Flittard;90901;19;;
51061;;Stammheimer Hauptstr.;5;63;2;96;Stammheim;90806;19;;
51061;;Stammheimer Ring;17;165;22;130;Stammheim;90805;19;;
50735;;Stammheimer Str.;9;77;2;94;Riehl;50304;16;;
50735;;Stammheimer Str.;87;93;;;Riehl;50303;16;;
50735;;Stammheimer Str.;101;107;98;130;Riehl;50302;16;;
50735;;Stammheimer Str.;109;175;132;160;Riehl;50301;16;;
51061;;Stammheimer Ufer;;;202;208;Stammheim;90803;19;;
50823;;Stammstr.;3;79;2a;70;Ehrenfeld;40117;15;;
50823;;Stammstr.;81;99;72;82;Ehrenfeld;40113;15;;
50823;;Stammstr.;103;111;84;92;Ehrenfeld;40112;15;;
50767;;Stangenroder Weg;1;25;;;Lindweiler;60502;16;;
50829;;Starenweg;1;35;2;32;Vogelsang;40401;15;;
51149;;Starenweg(Ensen);1;11;2;14;Ensen;70301;17;;
50765;;Starenweg(Esch/Auweiler);1;21;2;24;Esch/Auweiler;60705;16;;
50997;;Starenweg(Godorf);1;31;2;34;Godorf;21102;13;;
50858;;Statthalterhofallee;1;31;2;46;Junkersdorf;30605;14;;
50858;;Statthalterhofallee;35;41;;;Junkersdorf;30608;14;;
50858;;Statthalterhofweg;3;71;2;70;Junkersdorf;30608;14;;
50737;;Stauffenbergstr.;;;2;22;Longerich;50607;16;;
51067;;Steeger Str.;1;15;6;;Buchheim;90303;19;;
50999;;Stefan-Lochner-Str.;1;19;2;16;Rodenkirchen;20812;13;;
51145;;Stefanstr.;9;23;2;14;Urbach;70704;17;;
50829;;Stefan-Zweig-Str.;1;15;;;BocklemÃ¼nd/Mengenich;40507;15;;
51067;;Stegwiese;29;39;2;26;Buchheim;90303;19;;
51147;;Steinackerstr.;1;21;2;8;Wahn;71103;17;;
50733;;Steinbergerstr.;1;15;2;14;Nippes;50109;15;;
50733;;Steinbergerstr.;19;37;26;42;Nippes;50108;15;;
51069;;Steinbrecher Weg;;;2;26;DellbrÃ¼ck;90512;19;;
51061;;SteinbÃ¼cheler Weg;1;57;2;80;HÃ¶henhaus;90601;19;;
51069;;SteinenbrÃ¼cker Str.;;;2;20;DellbrÃ¼ck;90509;19;;
50670;;Steinfelder Gasse;1;35;10;34;Altstadt/Nord;10313;18;;
51063;;Steinkaulerstr.;1;37;0;;MÃ¼lheim;90121;19;;
50829;;Steinkauzweg;1;47;2;60;Vogelsang;40405;15;;
51065;;Steinkopfstr.;1;11;2;68;MÃ¼lheim;90111;19;;
51065;;Steinkopfstr.;57;65;;;MÃ¼lheim;90112;19;;
50825;;SteinkrÃ¼gerstr.;1;39;2;30;Neuehrenfeld;40220;15;;
51103;;Steinmetzstr.;1;27;2;16;Kalk;80202;18;;
51103;;Steinmetzstr.;57;75;32;48;Kalk;80203;18;;
51107;;Steinrutschweg;5;93;2;84;Ostheim;80505;18;;
50767;;Steinrutschweg(Pesch);1;25;;;Pesch;60608;16;;
50676;;Steinstr.;1;51;12;48;Altstadt/SÃ¼d;10106;13;;
51143;;Steinstr.(Porz);1;17;2;56;Porz;70604;17;;
51143;;Steinstr.(Porz);;;58;;Porz;70605;17;;
51149;;Steinstr.(Porz);163;;;;Gremberghoven;70401;17;;
50996;;Steinstr.(Rodenkirchen);1;;;;Rodenkirchen;20804;13;;
50667;;Steinweg;1;13;4;12;Altstadt/Nord;10304;18;;
51107;;Steinweg(Rath/Heumar);17;23;;;Rath/Heumar;80810;17;;
50939;;Stenzelbergstr.;1;17;;;Klettenberg;30107;14;;
50939;;Stenzelbergstr.;;;10;28;Klettenberg;30106;14;;
50676;;Stephanstr.;7;15;2;4;Altstadt/SÃ¼d;10120;13;;
51103;;Steprathstr.;1;31;6;32;Kalk;80206;18;;
51143;;Sternenberger Hof;1;7;;;Porz;70604;17;;
50676;;Sternengasse;1;9;2;12;Altstadt/SÃ¼d;10120;13;;
50829;;Sternheimstr.;;;2;28;BocklemÃ¼nd/Mengenich;40507;15;;
50997;;Sterntalerweg;1;9;2;10;Rondorf;20607;13;;
51147;;Sternweg;1;29;4;30;Grengel;70902;17;;
50858;;Sterrenhofweg;1;43;2;4;Junkersdorf;30610;14;;
50858;;Sterrenhofweg;;;4a;32;Junkersdorf;30608;14;;
50737;;Stettiner Str.;1;13;2;16;Weidenpesch;50508;16;;
51145;;Stettiner Str.(Urbach);1;27;2;24;Urbach;70702;17;;
50858;;Stettiner Weg;3;7;2;12;Weiden;30712;14;;
50827;;Steubenstr.;1;23;2;24;Bickendorf;40312;15;;
51067;;Steyler Str.;15;19;;;Holweide;90411;19;;
50858;;Steyrer Weg;1;3;6;10;Junkersdorf;30605;14;;
50829;;Stieglitzweg;1;7;;;Vogelsang;40402;15;;
50829;;Stieglitzweg;9;47;2;56;Vogelsang;40403;15;;
50999;;Stieleichenweg;1;59;2;46;SÃ¼rth;21007;13;;
50829;;StÃ¶ckheimer Weg;17a;17b;0;;BocklemÃ¼nd/Mengenich;40501;15;;
50765;;Stockholmer Allee;1;31;30;34;Chorweiler;60901;16;;
50769;;Stoffelsstr.;1;33;2;22;Roggendorf/Thenhoven;61101;16;;
50933;;Stolberger Str.;1;127;2;100;Braunsfeld;30401;14;;
50933;;Stolberger Str.;;;108;202;Braunsfeld;30402;14;;
50933;;Stolberger Str.;313;329;;;Braunsfeld;30403;14;;
50933;;Stolberger Str.;351;407;366;382;MÃ¼ngersdorf;30503;14;;
50667;;Stolkgasse;25;;4;;Altstadt/Nord;10313;18;;
50678;;Stollwerckhof;1;9;2;24;Altstadt/SÃ¼d;10113;13;;
51149;;Stollwerckstr.;7;35;4;32;Westhoven;70205;17;;
50765;;Stolpestr.;1;19;2;28;Chorweiler;60904;16;;
50997;;Stolpweg;;;2;32;Rondorf;20602;13;;
50674;;Stolzestr.;1;25;4;16;Neustadt/SÃ¼d	;10221;13;;
50739;;Stommeler Str.;15;91;18;72;Longerich;50612;16;;
50829;;Storchenweg;1;31;2;34;Vogelsang;40402;15;;
50670;;Stormstr.;1;17;2;12;Neustadt/Nord;10418;18;;
50858;;Stormstr.(Weiden);1;21;2;28;Weiden;30704;14;;
50997;;Stormstr.(Immendorf);1;17;;;Immendorf;21201;13;;
50969;;Stotzheimer Str.;1;23;2;24;Zollstock;20515;13;;
50769;;Straberger Weg;151;153;2;8;Roggendorf/Thenhoven;61102;16;;
51145;;Stralsunder Str.;9;31;26;42;Urbach;70702;17;;
50829;;StrandlÃ¤uferweg;1;61;2;120;Vogelsang;40406;15;;
51109;;StraÃŸburger Platz;1;5;2;6;NeubrÃ¼ck;80907;18;;
50667;;Streitzeuggasse;1;7;2;6;Altstadt/Nord;10304;18;;
51149;;Stresemannstr.(Porz);1;13;2;38;Finkenberg;71603;17;;
50999;;StrÃ¶er-Allee;1;;;;SÃ¼rth;21007;13;;
50859;;Strohblumenweg;;;2;10;Widdersdorf;30901;14;;
50769;;Strohflechterstr.;3;41;18;;Worringen;61204;16;;
51069;;Strundener Str.;1;153;2;180;DellbrÃ¼ck;90513;19;;
51069;;Strunder Feld;1;29;2;34;DellbrÃ¼ck;90512;19;;
50823;;Stuppstr.;1;13;;;Ehrenfeld;40110;15;;
50823;;Stuppstr.;;;2;22;Ehrenfeld;40112;15;;
51063;;StÃ¼rmerstr.;1;9;2;6;MÃ¼lheim;90115;19;;
50769;;StÃ¼rzelberger Weg;;;2;38;Worringen;61205;16;;
50739;;Stuttgarter Str.;1;79;2;20;BilderstÃ¶ckchen;50707;15;;
