zip;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
57439;Gartenstraße;3;5;4;4;Attendorn;01.1;;;149
57439;Gartenweg;1;7;2;6;Ennest;17.1;;;149
57439;Gerhard-Stern-Straße;1;5;2;14;Attendorn;03.1;;;149
57439;Gerhart-Hauptmann-Straße;1;13;2;10;Attendorn;05.1;;;149
57439;Goethestraße;1;9;2;10;Neu-Listernohl;12.1;;;149
57439;Goldammerstraße;3;17;2;16;Attendorn;11.1;;;149
57439;Grafweg;1;59;2;50;Attendorn;08.1;;;149
57439;Grüner Weg;1;23;4;30;Attendorn;05.1;;;149
57439;Gutsweg;31;43;14;44;Ewig;12.1;;;149
57439;Hahnbeuler Kreuz;35;65;2;60;Attendorn;06.1;;;149
57439;Halbfaßweg;;;8;10;Ennest;17.1;;;149
57439;Hamerland;1;23;4;14;Röllecken;10.1;;;149
57439;Hansastraße;7;23;2;16;Attendorn;01.1;;;149
57439;Haselweg;1;9;2;12;Holzweg;16.1;;;149
57439;Hebberg;11;19;12;24;Hebberg;15.1;;;149
57439;Hebberger Straße;1;5;6;6;Neuenhof;15.1;;;149
57439;Heggener Straße;31;51;20;48;Dünschede;18.1;;;149
57439;Heggener Straße;3;9;;;St. Claas;18.1;;;149
57439;Heggener Weg;3;33;2;24;Attendorn;09.1;;;149
57439;Heidenstraße;1;47;2;32;Dünschede;18.1;;;149
57439;Heideweg;5;5;6;20;Silbecke;18.1;;;149
57439;Heinrich-Kaiser-Straße;1;19;2;30;Ennest;16.1;;;149
57439;Heldener Straße;3;59;2;52;Attendorn;02.1;;;149
57439;Helle;1;5;4;8;Windhausen;14.1;;;149
57439;Helle Bieke;5;13;2;16;Helden;19.1;;;149
57439;Helle Schlah;17;17;6;12;Lichtringhausen;15.1;;;149
57439;Herforder Straße;1;21;;;Attendorn;09.1;;;149
57439;Hermann-Forck-Straße;3;17;2;18;Attendorn;03.1;;;149
57439;Himberg;1;3;2;10;Biekhofen;05.1;;;149
57439;Himrichweg;3;13;4;18;Biekhofen;05.1;;;149
57439;Hofestatt;1;15;4;14;Attendorn;02.1;;;149
57439;Hofkühl;11;25;;;Hofkühl;04.1;;;149
57439;Hofstraße;1;13;2;14;Ennest;16.1;;;149
57439;Hohen Hagen;9;9;;;Hohen Hagen;12.1;;;149
57439;Hohler Weg;1;77;2;76;Attendorn;03.1;;;149
57439;Hollenfeld;3;11;4;4;Attendorn;07.1;;;149
57439;Holunderweg;1;15;2;16;Ennest;16.1;;;149
57439;Holzweger Kamp;3;3;8;8;Holzweg;16.1;;;149
57439;Holzweger Straße;31;57;30;60;Holzweg;16.1;;;149
57439;Holzweger Straße;1;25;4;28;Ennest;16.1;;;149
57439;Hubertusstraße;1;33;2;24;Biekhofen;05.1;;;149
57439;Huhlenmarkt;;;2;4;Attendorn;02.1;;;149
57439;Hunnebrink;21;41;16;20;Neuenhof;15.1;;;149
57439;Hunnebrink;7;15;;;Lichtringhausen;15.1;;;149
57439;Höhenstraße;141;165;160;164;Weltringhausen;15.1;;;149
57439;Höhenstraße;1;117;4;122;Windhausen;14.1;;;149
57439;Hügelweg;3;9;2;2;St. Claas;18.1;;;149
57439;Hülschotter Straße;;;2;2;Milstenau;16.1;;;149
57439;Hülschotter Straße;3;37;6;40;Ennest;16.1;;;149
57439;Hülschotter Straße;51;59;80;80;Milstenau;16.1;;;149
57439;Ihnestraße;1;1;;;Nierhof;13.1;;;149
57439;Ihnestraße;7;11;2;36;Kraghammer;13.1;;;149
57439;Ihnestraße;;;52;56;Petersburg;13.1;;;149
57439;Ihnestraße;71;75;;;Merklinghausen;13.1;;;149
