zip;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
50126;Chaunyring;21;33;40;42;Kenten;06.2;;;91
50126;Chaunyring;;;6;16;Bergheim;09.1;;;91
50129;Christian-Hüppeler-Straße;1;31;6;12;Büsdorf;16.1;;;91
50126;Christoph-Klöver-Straße;1;13;2;12;Bergheim;10.1;;;91
50129;Clarenweg;1;15;2;8;Oberaußem;11.2;;;91
50127;Clivienweg;1;19;;;Thorr;02.1;;;91
50126;Commerstraße;1;25;2;28;Bergheim;10.1;;;91
50126;Cosmasstraße;1;5;2;12;Glesch;03.1;;;91
50126;Cäcilienweg;1;5;4;6;Bergheim;10.1;;;91
50127;Dachsweg;1;55;4;34;Quadrath-Ichendorf;21.2;;;91
50126;Dahlienweg;1;1;2;2;Bergheim;05.2;;;91
50126;Daimlerstraße;3;9;2;14;Kenten;08.1;;;91
50126;Damianusweg;1;5;;;Glesch;03.1;;;91
50127;Dammstraße;1;13;2;8;Quadrath-Ichendorf;19.2;;;91
50129;Dansweilerstraße;1;1;;;Glessen;18.1;;;91
50126;Danziger Straße;1;21;;;Kenten;06.1;;;91
50129;Dechant-Heinr.Meurers-Str;1;41;2;18;Oberaußem;11.2;;;91
50126;Dieselstraße;1;17;2;40;Bergheim;05.2;;;91
50126;Distelfinkweg;1;19;2;10;Glesch;03.1;;;91
50127;Dohlenweg;1;5;2;6;Quadrath-Ichendorf;22.1;;;91
50127;Domackerstraße;7;77;28;78;Quadrath-Ichendorf;19.1;;;91
50126;Dompfaffenweg;1;3;2;4;Kenten;07.1;;;91
50129;Donatusstraße;1;45;2;50;Büsdorf;16.1;;;91
50129;Dorfplatz;1;19;4;20;Rheidt-Hüchelhoven;15.2;;;91
50129;Dormagener Straße;7;37;4;82;Niederaußem;13.2;;;91
50129;Dornheckenweg;1;9;;;Oberaußem;12.2;;;91
50127;Dornröschenweg;1;3;2;4;Quadrath-Ichendorf;23.1;;;91
50126;Dresdener Straße;1;15;4;18;Kenten;06.2;;;91
50126;Drosselweg;1;15;2;16;Kenten;07.1;;;91
50127;Däumlingweg;1;1;2;2;Quadrath-Ichendorf;23.1;;;91
50129;Dürbaumstraße;1;9;2;10;Oberaußem;12.1;;;91
50129;Düsseldorfer Straße;3;51;2;46;Rheidt-Hüchelhoven;15.2;;;91
50129;Edelweißweg;1;5;2;4;Oberaußem;11.2;;;91
50129;Efeuweg;1;29;2;4;Rheidt-Hüchelhoven;15.2;;;91
50129;Eibenweg;1;13;4;34;Glessen;18.2;;;91
50126;Eichelhäherweg;1;11;2;6;Kenten;07.1;;;91
50126;Eichendorffstraße;3;35;2;28;Bergheim;10.2;;;91
50126;Eichenweg;1;3;2;4;Bergheim;09.2;;;91
50129;Elisabeth-Schwarzhaupt-St;1;61;2;42;Glessen;18.2;;;91
50129;Elly-Heuss-Straße;9;9;2;16;Glessen;18.1;;;91
50129;Elsaßweg;;;2;8;Niederaußem;14.1;;;91
50126;Elsdorfer Straße;1;47;2;88;Zieverich;04.1;;;91
50127;Elsterweg;1;3;2;2;Quadrath-Ichendorf;22.1;;;91
50129;Enzianweg;1;7;2;4;Oberaußem;11.2;;;91
50126;Erftallee;3;41;2;16;Bergheim;09.1;;;91
50127;Erftaue;1;59;2;38;Ahe;01.1;;;91
50127;Erfthof;;;0;0;Ahe;01.1;;;91
50126;Erftstraße;1;37;2;52;Kenten;08.1;;;91
50126;Erfurter Straße;1;7;2;16;Kenten;06.1;;;91
50129;Erlenring;1;83;2;42;Oberaußem;12.2;;;91
50127;Ermlandhof;;;0;0;Quadrath-Ichendorf;19.1;;;91
50129;Ernst-Reuter-Ring;1;35;2;68;Oberaußem;12.1;;;91
50126;Eschenweg;1;11;2;16;Bergheim;09.2;;;91
50127;Espenweg;1;9;2;8;Quadrath-Ichendorf;22.1;;;91
50127;Falkenweg;1;11;;;Quadrath-Ichendorf;22.2;;;91
50129;Farnweg;1;11;2;10;Niederaußem;14.2;;;91
50127;Fasanenweg;1;9;2;10;Quadrath-Ichendorf;21.2;;;91
50127;Feldhuhnweg;1;45;2;40;Quadrath-Ichendorf;21.2;;;91
