zip;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
57223;Gute Zeit;1;1;;;Ferndorf;009.1;;;148
57223;Gutshofstr.;1;11;2;18;Fellinghausen;013.1;;;148
57223;Görlitzer Str.;1;5;4;12;Krombach;017.1;;;148
57223;Gülshof;1;3;;;Fellinghausen;013.1;;;148
57223;Hagener Str.;123;141;100;158;Eichen;014.1;;;148
57223;Hagener Str.;145;185;160;200;Eichen;016.1;;;148
57223;Hagener Str.;197;227;202;246;Krombach;016.2;;;148
57223;Hagener Str.;251;303;252;336;Krombach;017.1;;;148
57223;Hagener Str.;27;119;34;96;Kreuztal;006.1;;;148
57223;Hagener Str.;349;467;380;476;Littfeld;018.1;;;148
57223;Hagener Str.;3;15;4;4;Kreuztal;005.1;;;148
57223;Hammerstr.;1;17;16;20;Eichen;014.1;;;148
57223;Hangstr.;1;11;4;10;Littfeld;018.1;;;148
57223;Hankerstr.;1;7;2;36;Eichen;014.1;;;148
57223;Hanna-Achenbach-Weg;1;3;2;12;Fellinghausen;012.1;;;148
57223;Hans-Böckler-Str.;1;27;4;26;Buschhütten;002.1;;;148
57223;Haselnußweg;1;11;2;8;Ferndorf;010.1;;;148
57223;Hasenweg;1;15;2;6;Stendenbach;016.1;;;148
57223;Havelweg;3;3;2;6;Kreuztal;004.1;;;148
57223;Heeserhofstr.;1;17;2;20;Littfeld;018.1;;;148
57223;Heesstr.;1;17;4;10;Kreuztal;005.1;;;148
57223;Heesstr.;23;97;16;68;Fellinghausen;012.1;;;148
57223;Heesstr.;99;161;72;144;Fellinghausen;013.1;;;148
57223;Heesstr.;177;377;168;334;Junkernhees;013.2;;;148
57223;Heestalhof;1;1;;;Mittelhees;013.2;;;148
57223;Heidfeldstr.;7;21;2;20;Littfeld;018.1;;;148
57223;Heimkäuserstr.;1;1;2;14;Littfeld;019.1;;;148
57223;Helenenhof;1;1;;;Littfeld;018.1;;;148
57223;Herderweg;1;9;2;10;Buschhütten;003.1;;;148
57223;Hergeswald;1;29;2;24;Eichen;016.1;;;148
57223;Hermann-Ehlers-Weg;1;11;2;6;Buschhütten;001.1;;;148
57223;Hermann-Kuhmichel-Weg;1;7;2;8;Fellinghausen;012.1;;;148
57223;Hermann-Löns-Str.;1;7;2;26;Krombach;017.1;;;148
57223;Hermann-Manskopf-Weg;1;3;2;12;Fellinghausen;012.1;;;148
57223;Herrenwiese;1;39;;;Krombach;017.1;;;148
57223;Hessengarten;3;9;2;26;Kreuztal;005.1;;;148
57223;Hirtengarten;1;13;2;12;Ferndorf;008.2;;;148
57223;Hochstr.;1;97;4;82;Kreuztal;006.1;;;148
57223;Hof Berghaus;1;1;;;Mittelhees;013.2;;;148
57223;Hof Epchenbach;1;1;;;Oberhees;013.2;;;148
57223;Hof Kindelsberg;1;1;;;Eichen;014.1;;;148
57223;Hof Wurmbach;;;14;20;Mittelhees;013.2;;;148
57223;Hofacker;5;5;2;2;Ferndorf;009.1;;;148
57223;Hofweg;7;7;;;Mittelhees;013.2;;;148
57223;Hofwiesenstr.;1;25;2;24;Fellinghausen;013.1;;;148
57223;Hohler Weg;3;9;6;16;Buschhütten;002.1;;;148
57223;Holunderweg;1;1;4;6;Kreuztal;006.1;;;148
57223;Horbachstr.;1;49;6;50;Kredenbach;011.1;;;148
57223;Höhbergstr.;5;9;6;6;Kreuztal;006.1;;;148
57223;Höhenweg;1;5;2;8;Fellinghausen;012.1;;;148
57223;Höhstr.;17;21;4;16;Ferndorf;010.1;;;148
57223;Höhstr.;3;13;;;Ferndorf;009.1;;;148
57223;Hölzenbergstr.;1;35;2;14;Littfeld;018.1;;;148
57223;Hüttenrain;1;13;2;6;Krombach;016.2;;;148
57223;Hüttenstr.;9;35;4;18;Buschhütten;003.1;;;148
57223;Hüttenwiese;1;19;2;20;Littfeld;019.1;;;148
57223;Im Breiten Feld;1;29;2;22;Kredenbach;011.1;;;148
57223;Im Bühlsgarten;3;3;2;6;Littfeld;018.1;;;148
57223;Im Feld;3;13;10;12;Littfeld;018.1;;;148
57223;Im Großen Garten;5;9;4;12;Krombach;017.1;;;148
57223;Im Heiligen Seifen;7;25;2;22;Littfeld;018.1;;;148
57223;Im Hölzenbergsgarten;1;3;2;8;Littfeld;018.1;;;148
57223;Im Kiel;1;31;2;36;Ferndorf;010.1;;;148
57223;Im Kölsbachgrund;;;2;18;Buschhütten;001.1;;;148
57223;Im Neuen Feld;1;7;2;8;Osthelden;013.2;;;148
57223;Im Plan;1;9;4;14;Kreuztal;004.1;;;148
57223;Im Postgarten;5;7;6;6;Buschhütten;002.1;;;148
57223;Im Schloos;1;29;4;26;Littfeld;019.1;;;148
57223;Im Weiher;7;19;2;10;Buschhütten;002.1;;;148
57223;Im Wenigen Bruch;1;27;4;24;Eichen;015.1;;;148
57223;Im Wiesental;1;5;2;12;Eichen;016.1;;;148
57223;Im Winkel;3;9;2;10;Kreuztal;006.1;;;148
57223;In den Büschen;3;11;2;10;Bockenbach;015.1;;;148
57223;In den Eichen;7;11;4;6;Littfeld;019.1;;;148
57223;In den Erlen;3;29;22;28;Littfeld;019.1;;;148
57223;In der Bockelbach;1;49;10;42;Eichen;015.1;;;148
57223;In der Breitenbach;1;5;4;6;Krombach;017.1;;;148
